Classifier,cv_k_folds,Random_State,Accuracy,Precision,Recall,F1 Score,Specificity,Balanced Accuracy,dataset,hardness_metric,seed,weighting_strategy
SVC,3,26226,0.6752136752136753,0.4230769230769231,0.3235294117647059,0.36666666666666664,0.8192771084337349,0.5714032600992204,ILPD,feature_DCP,26226,static
KNeighborsClassifier,3,26226,0.7264957264957265,0.5357142857142857,0.4411764705882353,0.4838709677419355,0.8433734939759037,0.6422749822820695,ILPD,feature_DCP,26226,static
LogisticRegression,3,26226,0.5811965811965812,0.3684210526315789,0.6176470588235294,0.46153846153846156,0.5662650602409639,0.5919560595322466,ILPD,feature_DCP,26226,self_paced
RandomForestClassifier,3,26226,0.6666666666666666,0.3684210526315789,0.20588235294117646,0.2641509433962264,0.8554216867469879,0.5306520198440822,ILPD,feature_DCP,26226,self_paced
GaussianNB,3,26226,0.5811965811965812,0.36363636363636365,0.5882352941176471,0.449438202247191,0.5783132530120482,0.5832742735648476,ILPD,feature_DCP,26226,self_paced
SVC,3,26226,0.6837606837606838,0.4482758620689655,0.38235294117647056,0.4126984126984127,0.8072289156626506,0.5947909284195606,ILPD,feature_DCP,26226,self_paced
KNeighborsClassifier,3,26226,0.7264957264957265,0.5277777777777778,0.5588235294117647,0.5428571428571428,0.7951807228915663,0.6770021261516654,ILPD,feature_DCP,26226,self_paced
LogisticRegression,3,670488,0.6752136752136753,0.46296296296296297,0.7352941176470589,0.5681818181818182,0.6506024096385542,0.6929482636428066,ILPD,feature_TD_P,670488,curriculum
RandomForestClassifier,3,670488,0.6837606837606838,0.42105263157894735,0.23529411764705882,0.3018867924528302,0.8674698795180723,0.5513819985825655,ILPD,feature_TD_P,670488,curriculum
GaussianNB,3,670488,0.6752136752136753,0.4666666666666667,0.8235294117647058,0.5957446808510638,0.6144578313253012,0.7189936215450035,ILPD,feature_TD_P,670488,curriculum
SVC,3,670488,0.7008547008547008,0.4838709677419355,0.4411764705882353,0.46153846153846156,0.8072289156626506,0.624202693125443,ILPD,feature_TD_P,670488,curriculum
KNeighborsClassifier,3,670488,0.6495726495726496,0.425531914893617,0.5882352941176471,0.49382716049382713,0.6746987951807228,0.631467044649185,ILPD,feature_TD_P,670488,curriculum
LogisticRegression,3,670488,0.6752136752136753,0.4642857142857143,0.7647058823529411,0.5777777777777777,0.6385542168674698,0.7016300496102055,ILPD,feature_TD_P,670488,static
RandomForestClassifier,3,670488,0.7008547008547008,0.47368421052631576,0.2647058823529412,0.33962264150943394,0.8795180722891566,0.5721119773210489,ILPD,feature_TD_P,670488,static
GaussianNB,3,670488,0.6752136752136753,0.4666666666666667,0.8235294117647058,0.5957446808510638,0.6144578313253012,0.7189936215450035,ILPD,feature_TD_P,670488,static
SVC,3,670488,0.7094017094017094,0.5,0.47058823529411764,0.48484848484848486,0.8072289156626506,0.6389085754783841,ILPD,feature_TD_P,670488,static
KNeighborsClassifier,3,670488,0.6581196581196581,0.4318181818181818,0.5588235294117647,0.48717948717948717,0.6987951807228916,0.6288093550673282,ILPD,feature_TD_P,670488,static
LogisticRegression,3,670488,0.6666666666666666,0.45614035087719296,0.7647058823529411,0.5714285714285714,0.6265060240963856,0.6956059532246633,ILPD,feature_TD_P,670488,self_paced
RandomForestClassifier,3,670488,0.6837606837606838,0.42105263157894735,0.23529411764705882,0.3018867924528302,0.8674698795180723,0.5513819985825655,ILPD,feature_TD_P,670488,self_paced
GaussianNB,3,670488,0.6324786324786325,0.4307692307692308,0.8235294117647058,0.5656565656565656,0.5542168674698795,0.6888731396172927,ILPD,feature_TD_P,670488,self_paced
SVC,3,670488,0.6495726495726496,0.3870967741935484,0.35294117647058826,0.36923076923076925,0.7710843373493976,0.562012756909993,ILPD,feature_TD_P,670488,self_paced
KNeighborsClassifier,3,670488,0.6068376068376068,0.3695652173913043,0.5,0.425,0.6506024096385542,0.5753012048192772,ILPD,feature_TD_P,670488,self_paced
LogisticRegression,3,116740,0.5726495726495726,0.39473684210526316,0.8823529411764706,0.5454545454545454,0.4457831325301205,0.6640680368532955,ILPD,feature_TD_P,116740,curriculum
RandomForestClassifier,3,116740,0.6923076923076923,0.4583333333333333,0.3235294117647059,0.3793103448275862,0.8433734939759037,0.5834514528703048,ILPD,feature_TD_P,116740,curriculum
GaussianNB,3,116740,0.5982905982905983,0.41333333333333333,0.9117647058823529,0.5688073394495413,0.46987951807228917,0.690822111977321,ILPD,feature_TD_P,116740,curriculum
SVC,3,116740,0.6495726495726496,0.4,0.4117647058823529,0.4057971014492754,0.7469879518072289,0.5793763288447908,ILPD,feature_TD_P,116740,curriculum
KNeighborsClassifier,3,116740,0.6153846153846154,0.3829787234042553,0.5294117647058824,0.4444444444444444,0.6506024096385542,0.5900070871722183,ILPD,feature_TD_P,116740,curriculum
LogisticRegression,3,116740,0.5982905982905983,0.4084507042253521,0.8529411764705882,0.5523809523809524,0.4939759036144578,0.673458540042523,ILPD,feature_TD_P,116740,static
RandomForestClassifier,3,116740,0.7606837606837606,0.6153846153846154,0.47058823529411764,0.5333333333333333,0.8795180722891566,0.6750531537916371,ILPD,feature_TD_P,116740,static
GaussianNB,3,116740,0.6324786324786325,0.4307692307692308,0.8235294117647058,0.5656565656565656,0.5542168674698795,0.6888731396172927,ILPD,feature_TD_P,116740,static
SVC,3,116740,0.6666666666666666,0.4,0.29411764705882354,0.3389830508474576,0.8192771084337349,0.5566973777462793,ILPD,feature_TD_P,116740,static
KNeighborsClassifier,3,116740,0.6581196581196581,0.38461538461538464,0.29411764705882354,0.3333333333333333,0.8072289156626506,0.5506732813607371,ILPD,feature_TD_P,116740,static
LogisticRegression,3,116740,0.5641025641025641,0.38028169014084506,0.7941176470588235,0.5142857142857142,0.46987951807228917,0.6319985825655563,ILPD,feature_TD_P,116740,self_paced
RandomForestClassifier,3,116740,0.7094017094017094,0.5,0.35294117647058826,0.41379310344827586,0.8554216867469879,0.6041814316087881,ILPD,feature_TD_P,116740,self_paced
GaussianNB,3,116740,0.5811965811965812,0.4025974025974026,0.9117647058823529,0.5585585585585585,0.4457831325301205,0.6787739192062368,ILPD,feature_TD_P,116740,self_paced
SVC,3,116740,0.6239316239316239,0.38636363636363635,0.5,0.4358974358974359,0.6746987951807228,0.5873493975903614,ILPD,feature_TD_P,116740,self_paced
KNeighborsClassifier,3,116740,0.6153846153846154,0.3877551020408163,0.5588235294117647,0.4578313253012048,0.6385542168674698,0.5986888731396173,ILPD,feature_TD_P,116740,self_paced
LogisticRegression,3,26226,0.5897435897435898,0.38333333333333336,0.6764705882352942,0.48936170212765956,0.5542168674698795,0.6153437278525868,ILPD,feature_TD_P,26226,curriculum
RandomForestClassifier,3,26226,0.6495726495726496,0.3333333333333333,0.20588235294117646,0.2545454545454545,0.8313253012048193,0.5186038270729979,ILPD,feature_TD_P,26226,curriculum
GaussianNB,3,26226,0.5897435897435898,0.3870967741935484,0.7058823529411765,0.5,0.5421686746987951,0.6240255138199858,ILPD,feature_TD_P,26226,curriculum
SVC,3,26226,0.6752136752136753,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.7710843373493976,0.6061304039688165,ILPD,feature_TD_P,26226,curriculum
KNeighborsClassifier,3,26226,0.6923076923076923,0.4722222222222222,0.5,0.4857142857142857,0.7710843373493976,0.6355421686746988,ILPD,feature_TD_P,26226,curriculum
LogisticRegression,3,26226,0.5811965811965812,0.3728813559322034,0.6470588235294118,0.4731182795698925,0.5542168674698795,0.6006378454996457,ILPD,feature_TD_P,26226,static
RandomForestClassifier,3,26226,0.6581196581196581,0.36363636363636365,0.23529411764705882,0.2857142857142857,0.8313253012048193,0.533309709425939,ILPD,feature_TD_P,26226,static
GaussianNB,3,26226,0.5897435897435898,0.3870967741935484,0.7058823529411765,0.5,0.5421686746987951,0.6240255138199858,ILPD,feature_TD_P,26226,static
SVC,3,26226,0.6752136752136753,0.4375,0.4117647058823529,0.42424242424242425,0.7831325301204819,0.5974486180014174,ILPD,feature_TD_P,26226,static
KNeighborsClassifier,3,26226,0.6752136752136753,0.4444444444444444,0.47058823529411764,0.45714285714285713,0.7590361445783133,0.6148121899362154,ILPD,feature_TD_P,26226,static
LogisticRegression,3,26226,0.6068376068376068,0.39655172413793105,0.6764705882352942,0.5,0.5783132530120482,0.6273919206236711,ILPD,feature_TD_P,26226,self_paced
RandomForestClassifier,3,26226,0.7008547008547008,0.47058823529411764,0.23529411764705882,0.3137254901960784,0.891566265060241,0.5634301913536499,ILPD,feature_TD_P,26226,self_paced
GaussianNB,3,26226,0.5897435897435898,0.38333333333333336,0.6764705882352942,0.48936170212765956,0.5542168674698795,0.6153437278525868,ILPD,feature_TD_P,26226,self_paced
SVC,3,26226,0.7008547008547008,0.48,0.35294117647058826,0.4067796610169492,0.8433734939759037,0.598157335223246,ILPD,feature_TD_P,26226,self_paced
KNeighborsClassifier,3,26226,0.7094017094017094,0.5,0.5294117647058824,0.5142857142857142,0.7831325301204819,0.6562721474131821,ILPD,feature_TD_P,26226,self_paced
LogisticRegression,3,670488,0.6666666666666666,0.4576271186440678,0.7941176470588235,0.5806451612903226,0.6144578313253012,0.7042877391920623,ILPD,feature_TD_U,670488,curriculum
RandomForestClassifier,3,670488,0.6837606837606838,0.42105263157894735,0.23529411764705882,0.3018867924528302,0.8674698795180723,0.5513819985825655,ILPD,feature_TD_U,670488,curriculum
GaussianNB,3,670488,0.6581196581196581,0.45,0.7941176470588235,0.574468085106383,0.6024096385542169,0.6982636428065202,ILPD,feature_TD_U,670488,curriculum
SVC,3,670488,0.6923076923076923,0.46153846153846156,0.35294117647058826,0.4,0.8313253012048193,0.5921332388377037,ILPD,feature_TD_U,670488,curriculum
KNeighborsClassifier,3,670488,0.6324786324786325,0.37142857142857144,0.38235294117647056,0.37681159420289856,0.7349397590361446,0.5586463501063076,ILPD,feature_TD_U,670488,curriculum
LogisticRegression,3,670488,0.6923076923076923,0.48333333333333334,0.8529411764705882,0.6170212765957447,0.6265060240963856,0.7397236002834868,ILPD,feature_TD_U,670488,static
RandomForestClassifier,3,670488,0.7094017094017094,0.5,0.2647058823529412,0.34615384615384615,0.891566265060241,0.578136073706591,ILPD,feature_TD_U,670488,static
GaussianNB,3,670488,0.6581196581196581,0.45161290322580644,0.8235294117647058,0.5833333333333334,0.5903614457831325,0.7069454287739192,ILPD,feature_TD_U,670488,static
SVC,3,670488,0.717948717948718,0.52,0.38235294117647056,0.4406779661016949,0.8554216867469879,0.6188873139617292,ILPD,feature_TD_U,670488,static
KNeighborsClassifier,3,670488,0.6324786324786325,0.37142857142857144,0.38235294117647056,0.37681159420289856,0.7349397590361446,0.5586463501063076,ILPD,feature_TD_U,670488,static
LogisticRegression,3,670488,0.6666666666666666,0.45901639344262296,0.8235294117647058,0.5894736842105263,0.6024096385542169,0.7129695251594614,ILPD,feature_TD_U,670488,self_paced
RandomForestClassifier,3,670488,0.7008547008547008,0.47368421052631576,0.2647058823529412,0.33962264150943394,0.8795180722891566,0.5721119773210489,ILPD,feature_TD_U,670488,self_paced
GaussianNB,3,670488,0.6324786324786325,0.4307692307692308,0.8235294117647058,0.5656565656565656,0.5542168674698795,0.6888731396172927,ILPD,feature_TD_U,670488,self_paced
SVC,3,670488,0.7008547008547008,0.48148148148148145,0.38235294117647056,0.4262295081967213,0.8313253012048193,0.606839121190645,ILPD,feature_TD_U,670488,self_paced
KNeighborsClassifier,3,670488,0.6239316239316239,0.38636363636363635,0.5,0.4358974358974359,0.6746987951807228,0.5873493975903614,ILPD,feature_TD_U,670488,self_paced
LogisticRegression,3,116740,0.5897435897435898,0.4027777777777778,0.8529411764705882,0.5471698113207547,0.4819277108433735,0.6674344436569808,ILPD,feature_TD_U,116740,curriculum
RandomForestClassifier,3,116740,0.7008547008547008,0.4827586206896552,0.4117647058823529,0.4444444444444444,0.8192771084337349,0.6155209071580439,ILPD,feature_TD_U,116740,curriculum
GaussianNB,3,116740,0.6153846153846154,0.42028985507246375,0.8529411764705882,0.5631067961165048,0.5180722891566265,0.6855067328136073,ILPD,feature_TD_U,116740,curriculum
SVC,3,116740,0.6666666666666666,0.41935483870967744,0.38235294117647056,0.4,0.7831325301204819,0.5827427356484762,ILPD,feature_TD_U,116740,curriculum
KNeighborsClassifier,3,116740,0.6410256410256411,0.375,0.35294117647058826,0.36363636363636365,0.7590361445783133,0.5559886605244507,ILPD,feature_TD_U,116740,curriculum
LogisticRegression,3,116740,0.6068376068376068,0.4166666666666667,0.8823529411764706,0.5660377358490566,0.4939759036144578,0.6881644223954642,ILPD,feature_TD_U,116740,static
RandomForestClassifier,3,116740,0.7350427350427351,0.56,0.4117647058823529,0.4745762711864407,0.8674698795180723,0.6396172927002126,ILPD,feature_TD_U,116740,static
GaussianNB,3,116740,0.6239316239316239,0.42857142857142855,0.8823529411764706,0.5769230769230769,0.5180722891566265,0.7002126151665485,ILPD,feature_TD_U,116740,static
SVC,3,116740,0.6581196581196581,0.4,0.35294117647058826,0.375,0.7831325301204819,0.5680368532955351,ILPD,feature_TD_U,116740,static
KNeighborsClassifier,3,116740,0.6410256410256411,0.375,0.35294117647058826,0.36363636363636365,0.7590361445783133,0.5559886605244507,ILPD,feature_TD_U,116740,static
LogisticRegression,3,116740,0.5726495726495726,0.3888888888888889,0.8235294117647058,0.5283018867924528,0.46987951807228917,0.6467044649184975,ILPD,feature_TD_U,116740,self_paced
RandomForestClassifier,3,116740,0.717948717948718,0.5185185185185185,0.4117647058823529,0.45901639344262296,0.8433734939759037,0.6275690999291283,ILPD,feature_TD_U,116740,self_paced
GaussianNB,3,116740,0.5897435897435898,0.41025641025641024,0.9411764705882353,0.5714285714285714,0.4457831325301205,0.6934798015591779,ILPD,feature_TD_U,116740,self_paced
SVC,3,116740,0.6666666666666666,0.42424242424242425,0.4117647058823529,0.417910447761194,0.7710843373493976,0.5914245216158753,ILPD,feature_TD_U,116740,self_paced
KNeighborsClassifier,3,116740,0.6153846153846154,0.36585365853658536,0.4411764705882353,0.4,0.6867469879518072,0.5639617292700212,ILPD,feature_TD_U,116740,self_paced
LogisticRegression,3,26226,0.5811965811965812,0.3684210526315789,0.6176470588235294,0.46153846153846156,0.5662650602409639,0.5919560595322466,ILPD,feature_TD_U,26226,curriculum
RandomForestClassifier,3,26226,0.6752136752136753,0.4,0.23529411764705882,0.2962962962962963,0.8554216867469879,0.5453579021970234,ILPD,feature_TD_U,26226,curriculum
GaussianNB,3,26226,0.5811965811965812,0.36363636363636365,0.5882352941176471,0.449438202247191,0.5783132530120482,0.5832742735648476,ILPD,feature_TD_U,26226,curriculum
SVC,3,26226,0.6666666666666666,0.391304347826087,0.2647058823529412,0.3157894736842105,0.8313253012048193,0.5480155917788803,ILPD,feature_TD_U,26226,curriculum
KNeighborsClassifier,3,26226,0.717948717948718,0.5172413793103449,0.4411764705882353,0.47619047619047616,0.8313253012048193,0.6362508858965272,ILPD,feature_TD_U,26226,curriculum
LogisticRegression,3,26226,0.6153846153846154,0.40350877192982454,0.6764705882352942,0.5054945054945055,0.5903614457831325,0.6334160170092134,ILPD,feature_TD_U,26226,static
RandomForestClassifier,3,26226,0.7264957264957265,0.55,0.3235294117647059,0.4074074074074074,0.891566265060241,0.6075478384124734,ILPD,feature_TD_U,26226,static
GaussianNB,3,26226,0.5811965811965812,0.36363636363636365,0.5882352941176471,0.449438202247191,0.5783132530120482,0.5832742735648476,ILPD,feature_TD_U,26226,static
SVC,3,26226,0.6666666666666666,0.3684210526315789,0.20588235294117646,0.2641509433962264,0.8554216867469879,0.5306520198440822,ILPD,feature_TD_U,26226,static
KNeighborsClassifier,3,26226,0.717948717948718,0.5172413793103449,0.4411764705882353,0.47619047619047616,0.8313253012048193,0.6362508858965272,ILPD,feature_TD_U,26226,static
LogisticRegression,3,26226,0.5982905982905983,0.38596491228070173,0.6470588235294118,0.4835164835164835,0.5783132530120482,0.61268603827073,ILPD,feature_TD_U,26226,self_paced
RandomForestClassifier,3,26226,0.6752136752136753,0.4090909090909091,0.2647058823529412,0.32142857142857145,0.8433734939759037,0.5540396881644224,ILPD,feature_TD_U,26226,self_paced
GaussianNB,3,26226,0.5811965811965812,0.3684210526315789,0.6176470588235294,0.46153846153846156,0.5662650602409639,0.5919560595322466,ILPD,feature_TD_U,26226,self_paced
SVC,3,26226,0.6923076923076923,0.45,0.2647058823529412,0.3333333333333333,0.8674698795180723,0.5660878809355068,ILPD,feature_TD_U,26226,self_paced
KNeighborsClassifier,3,26226,0.7094017094017094,0.5,0.47058823529411764,0.48484848484848486,0.8072289156626506,0.6389085754783841,ILPD,feature_TD_U,26226,self_paced
LogisticRegression,3,670488,0.7094017094017094,0.5,0.8529411764705882,0.6304347826086957,0.6506024096385542,0.7517717930545712,ILPD,feature_CL,670488,curriculum
RandomForestClassifier,3,670488,0.7094017094017094,0.5,0.23529411764705882,0.32,0.9036144578313253,0.569454287739192,ILPD,feature_CL,670488,curriculum
GaussianNB,3,670488,0.6752136752136753,0.4642857142857143,0.7647058823529411,0.5777777777777777,0.6385542168674698,0.7016300496102055,ILPD,feature_CL,670488,curriculum
SVC,3,670488,0.7008547008547008,0.48,0.35294117647058826,0.4067796610169492,0.8433734939759037,0.598157335223246,ILPD,feature_CL,670488,curriculum
KNeighborsClassifier,3,670488,0.6495726495726496,0.3939393939393939,0.38235294117647056,0.3880597014925373,0.7590361445783133,0.570694542877392,ILPD,feature_CL,670488,curriculum
