dataset,hardness_metric,seed,weighting_strategy,overall_similarity,mean_ks_statistic,std_ks_statistic,mean_ks_pvalue
Thoracic,relative_entropy,670488,static,0.5760933806146573,0.42390661938534274,0.3074638628187977,0.11111465996303088
HeartCleveland,pca_contribution,670488,curriculum,0.6123234916559692,0.38767650834403083,0.18097042782826786,0.10556898687144835
Thoracic,relative_entropy,670488,self_paced,0.5767336485421591,0.42326635145784075,0.29973633427362234,0.11111111117153587
HeartCleveland,pca_contribution,670488,static,0.6495507060333762,0.3504492939666239,0.17504574193011316,0.10674805160407007
HeartCleveland,pca_contribution,670488,self_paced,0.686777920410783,0.31322207958921694,0.15980409933538672,0.15384998326874053
Thoracic,relative_entropy,116740,curriculum,0.5231973995271867,0.4768026004728132,0.32641684660019094,0.11111115450514594
HeartCleveland,pca_contribution,116740,curriculum,0.6029097133076594,0.39709028669234064,0.19776527817589454,0.13177701847952142
HeartCleveland,pca_contribution,116740,static,0.6161745827984596,0.3838254172015404,0.1704478139198707,0.10593199663755644
Thoracic,relative_entropy,116740,static,0.5416174152876281,0.4583825847123719,0.31542410783286273,0.11111111610653016
HeartCleveland,pca_contribution,116740,self_paced,0.6157466837826273,0.38425331621737274,0.1633666663380493,0.10533517219535278
HeartCleveland,pca_contribution,26226,curriculum,0.6713735558408217,0.32862644415917847,0.14814454718555234,0.10574023719621045
Thoracic,relative_entropy,116740,self_paced,0.587815208825847,0.4121847911741529,0.2902019853714922,0.11111111130336448
HeartCleveland,pca_contribution,26226,static,0.6401369276850662,0.3598630723149337,0.15799732969873084,0.10576907767923781
HeartCleveland,pca_contribution,26226,self_paced,0.6401369276850664,0.3598630723149337,0.15691471734919754,0.10603160571173974
Thoracic,relative_entropy,26226,curriculum,0.5675236406619386,0.43247635933806144,0.30249717879302757,0.11111111925616021
HeartCleveland,feature_kDN,670488,curriculum,0.6435601198117245,0.35643988018827555,0.1576318645586825,0.1076104902348443
Hypothyroid,feature_DS,670488,static,0.7199146357773786,0.2800853642226216,0.26671617813277554,0.1578947368421054
HeartCleveland,feature_kDN,670488,static,0.6551133932391955,0.3448866067608045,0.1591922364852395,0.10571899487881171
Thoracic,relative_entropy,26226,static,0.5686564223798266,0.43134357762017334,0.29993976612740664,0.11111111296855317
HeartCleveland,feature_kDN,670488,self_paced,0.629867351305092,0.37013264869490803,0.18059163537569822,0.10556283103666227
Thoracic,relative_entropy,26226,self_paced,0.553831757289204,0.44616824271079586,0.3152995469143779,0.11111158689309361
HeartCleveland,feature_kDN,116740,curriculum,0.6260162601626016,0.3739837398373984,0.1545278369605705,0.10622786457419972
HeartCleveland,feature_kDN,116740,static,0.6264441591784339,0.3735558408215661,0.1576365106972012,0.1093400118264662
Thoracic,pca_contribution,670488,curriculum,0.5276792750197007,0.4723207249802994,0.291935487582619,0.11111111111250266
HeartCleveland,feature_kDN,116740,self_paced,0.6076166024818143,0.3923833975181857,0.17149090743255252,0.10537318431218605
HeartCleveland,feature_kDN,26226,curriculum,0.6101839965768079,0.3898160034231921,0.15574936391830183,0.10526926624168316
Thoracic,pca_contribution,670488,static,0.5040386130811663,0.4959613869188337,0.3009592151150072,0.11111111111250264
HeartCleveland,feature_kDN,26226,static,0.6131792896876336,0.38682071031236626,0.15752264085365564,0.10529252446061733
HeartCleveland,feature_kDN,26226,self_paced,0.6264441591784339,0.3735558408215661,0.1570616729436294,0.10529182756294966
Thoracic,pca_contribution,670488,self_paced,0.5505811662726556,0.4494188337273443,0.3102861465936337,0.11111111113173856
HeartCleveland,feature_DS,670488,curriculum,0.6542575952075311,0.3457424047924689,0.1916022665029163,0.15891312912013203
Thoracic,pca_contribution,116740,curriculum,0.5028565799842395,0.4971434200157604,0.30810284979747576,0.11111111111250264
HeartCleveland,feature_DS,670488,static,0.680359435173299,0.3196405648267009,0.18436042877095074,0.18763585743951086
HeartCleveland,feature_DS,670488,self_paced,0.6679503637141635,0.3320496362858365,0.1559678705892938,0.10581239810935901
Thoracic,pca_contribution,116740,static,0.4894109535066982,0.5105890464933017,0.3129182132767349,0.1111111111127253
HeartCleveland,feature_DS,116740,curriculum,0.6191698759092855,0.3808301240907146,0.1924879835468554,0.13564487627977204
HeartCleveland,feature_DS,116740,static,0.6208814719726145,0.3791185280273856,0.15678981357626526,0.10553821277361002
Thoracic,pca_contribution,116740,self_paced,0.5593971631205674,0.44060283687943264,0.30867264412062856,0.11111136255393454
HeartCleveland,feature_DS,116740,self_paced,0.6123234916559692,0.38767650834403083,0.1685900401476971,0.10530157582177341
Thoracic,pca_contribution,26226,curriculum,0.5075354609929078,0.4924645390070922,0.3019020551859605,0.11111111111437924
HeartCleveland,feature_DS,26226,curriculum,0.6290115532734276,0.37098844672657255,0.17391555309094642,0.109442452313736
HeartCleveland,feature_DS,26226,static,0.6786478391099701,0.32135216089003,0.15844864245166204,0.1269361675317373
Hypothyroid,feature_DS,670488,self_paced,0.6839837412556914,0.31601625874430855,0.3192634515855464,0.15789473684210525
Thoracic,pca_contribution,26226,static,0.5187647754137116,0.48123522458628837,0.29918009141628266,0.11111111111389417
HeartCleveland,feature_DS,26226,self_paced,0.6264441591784339,0.3735558408215661,0.1601543189422542,0.10554501337241577
HeartCleveland,feature_DCP,670488,curriculum,0.6482670089858793,0.3517329910141207,0.16671815490448053,0.13734441683963888
Thoracic,pca_contribution,26226,self_paced,0.5559003152088259,0.4440996847911742,0.3105017909896167,0.11111111610647262
HeartCleveland,feature_DCP,670488,static,0.6294394522892598,0.37056054771074026,0.1674775101428731,0.1065275187744312
HeartCleveland,feature_DCP,670488,self_paced,0.6713735558408216,0.3286264441591784,0.16989045938449174,0.1584750974805678
Thoracic,feature_kDN,670488,curriculum,0.5386130811662726,0.4613869188337273,0.3176563059562143,0.11111111128813178
HeartCleveland,feature_DCP,116740,curriculum,0.6371416345742406,0.36285836542575955,0.15569880529448227,0.12654694519445703
HeartCleveland,feature_DCP,116740,static,0.6350021394950792,0.3649978605049209,0.16033713574071778,0.12225317435337095
Thoracic,feature_kDN,670488,static,0.5380713159968479,0.4619286840031521,0.3119640237967071,0.11111169748502135
HeartCleveland,feature_DCP,116740,self_paced,0.6486949080017116,0.35130509199828847,0.1656660098522067,0.11154494771079596
Thoracic,feature_kDN,670488,self_paced,0.5389578408195429,0.4610421591804571,0.3125387311508852,0.11111111111298773
HeartCleveland,feature_DCP,26226,curriculum,0.6350021394950791,0.36499786050492083,0.14811117308344374,0.10529110223924965
HeartCleveland,feature_DCP,26226,static,0.6388532306375695,0.3611467693624305,0.1461824788821429,0.10529402383245627
Thoracic,feature_kDN,116740,curriculum,0.5264479905437353,0.47355200945626474,0.3076312456166973,0.11111115353315787
HeartCleveland,feature_DCP,26226,self_paced,0.6456996148908858,0.3543003851091142,0.14556241525610564,0.10529278556357399
HeartCleveland,feature_TD_P,670488,curriculum,0.6735130509199829,0.32648694908001713,0.17363633806327003,0.13847901217347702
Thoracic,feature_kDN,116740,static,0.5114755713159969,0.48852442868400314,0.31493092941669165,0.11111183248976124
HeartCleveland,feature_TD_P,670488,static,0.7008985879332478,0.2991014120667522,0.1520673877482669,0.15730288117899607
HeartCleveland,feature_TD_P,670488,self_paced,0.6452717158750535,0.35472828412494656,0.16603584610181046,0.1057038104198579
Thoracic,feature_kDN,116740,self_paced,0.5337864460204886,0.4662135539795114,0.3274176855494198,0.11111219705480146
HeartCleveland,feature_TD_P,116740,curriculum,0.6341463414634146,0.36585365853658536,0.16170054132563189,0.10818827518189919
Thoracic,feature_kDN,26226,curriculum,0.5318656422379826,0.4681343577620174,0.31368623981235183,0.11111127400326087
HeartCleveland,feature_TD_P,116740,static,0.626444159178434,0.3735558408215661,0.16237625982892834,0.10824073144225557
HeartCleveland,feature_TD_P,116740,self_paced,0.6435601198117245,0.35643988018827555,0.15760979353032703,0.10633779083842634
Hypothyroid,feature_DS,116740,curriculum,0.6464130162994494,0.35358698370055064,0.303526450638551,0.10526315789473684
Thoracic,feature_kDN,26226,static,0.5115248226950354,0.4884751773049646,0.31687734064614403,0.11111465990357579
HeartCleveland,feature_TD_P,26226,curriculum,0.6435601198117243,0.3564398801882756,0.17913899159398552,0.11291495386716043
HeartCleveland,feature_TD_P,26226,static,0.6914848095849379,0.3085151904150621,0.16119359738970307,0.1324586534679704
Thoracic,feature_kDN,26226,self_paced,0.5643715524034674,0.4356284475965327,0.29551745536696344,0.11111111111705735
HeartCleveland,feature_TD_P,26226,self_paced,0.6516902011125375,0.3483097988874626,0.14424068990218217,0.10528901477162714
HeartCleveland,feature_TD_U,670488,curriculum,0.6358579375267437,0.36414206247325626,0.16677525392515635,0.10561180694108374
Thoracic,feature_DS,670488,curriculum,0.5625492513790386,0.43745074862096134,0.3111963418719183,0.11111111221879783
HeartCleveland,feature_TD_U,670488,static,0.6277278562259307,0.37227214377406925,0.1916242443355513,0.13771517639961617
HeartCleveland,feature_TD_U,670488,self_paced,0.6816431322207958,0.31835686777920413,0.1488695052738693,0.10623870477865427
Thoracic,feature_DS,670488,static,0.5637312844759653,0.4362687155240346,0.3217939776105998,0.11111127400706852
HeartCleveland,feature_TD_U,116740,curriculum,0.6367137355584083,0.3632862644415918,0.1542135230283163,0.10934674544060285
HeartCleveland,feature_TD_U,116740,static,0.6392811296534019,0.3607188703465982,0.18375859065532427,0.1356517950939669
Thoracic,feature_DS,670488,self_paced,0.5645193065405832,0.43548069345941687,0.30382986914082744,0.1111111117723167
HeartCleveland,feature_TD_U,116740,self_paced,0.6414206247325632,0.3585793752674369,0.16398416809315397,0.10577928605326428
Thoracic,feature_DS,116740,curriculum,0.5543735224586288,0.44562647754137114,0.3222922487731543,0.1111201742537508
HeartCleveland,feature_TD_U,26226,curriculum,0.6409927257167308,0.3590072742832692,0.1450823779394495,0.10530638424235658
HeartCleveland,feature_TD_U,26226,static,0.6191698759092854,0.3808301240907146,0.16134006015839106,0.10668128721804548
Thoracic,feature_DS,116740,static,0.5573286052009457,0.4426713947990544,0.31547843879631526,0.11111111610904478
HeartCleveland,feature_TD_U,26226,self_paced,0.660676080445015,0.33932391955498503,0.16482945578096356,0.10662697793649875
HeartCleveland,feature_CL,670488,curriculum,0.660676080445015,0.33932391955498503,0.16261964181887664,0.14302080435791864
Thoracic,feature_DS,116740,self_paced,0.545311268715524,0.4546887312844759,0.3205691259522591,0.11111124186746814
HeartCleveland,feature_CL,670488,static,0.6726572528883183,0.3273427471116817,0.1669683672605337,0.1709991333310228
HeartCleveland,feature_CL,670488,self_paced,0.62002567394095,0.37997432605905007,0.19858294978901597,0.13717733247046415
Thoracic,feature_DS,26226,curriculum,0.5627462568951932,0.4372537431048069,0.3071631265312669,0.1111130900902698
Hypothyroid,feature_DS,116740,static,0.6643464810518175,0.3356535189481825,0.3134801035138132,0.10526315789473684
HeartCleveland,feature_CL,116740,curriculum,0.6456996148908858,0.35430038510911427,0.15462496692586128,0.13157149841952345
HeartCleveland,feature_CL,116740,static,0.6448438168592212,0.3551561831407788,0.18219656701791845,0.17440068509401818
Thoracic,feature_DS,26226,static,0.5531914893617021,0.44680851063829785,0.3118318071882166,0.11111111111890246
HeartCleveland,feature_CL,116740,self_paced,0.603765511339324,0.3962344886606761,0.17595652906657275,0.10534446052789777
Thoracic,feature_DS,26226,self_paced,0.5690011820330969,0.4309988179669031,0.29303400473956187,0.11111111114743928
HeartCleveland,feature_CL,26226,curriculum,0.641420624732563,0.3585793752674369,0.15427762385427796,0.105966736037146
HeartCleveland,feature_CL,26226,static,0.6178861788617885,0.38211382113821135,0.1549325373575667,0.10533599806924487
Thoracic,feature_DCP,670488,curriculum,0.5761918833727344,0.4238081166272656,0.2964087156386048,0.11111183248976125
HeartCleveland,feature_CL,26226,self_paced,0.6341463414634146,0.36585365853658536,0.1616575072486687,0.10591808978707325
HeartCleveland,feature_CLD,670488,curriculum,0.6983311938382543,0.3016688061617458,0.16204214265407474,0.14909179147211332
Thoracic,feature_DCP,670488,static,0.5250197005516155,0.4749802994483845,0.31410702455314327,0.11111111111589714
HeartCleveland,feature_CLD,670488,static,0.6482670089858794,0.3517329910141207,0.19208233828806667,0.18422112516502595
HeartCleveland,feature_CLD,670488,self_paced,0.6080445014976466,0.39195549850235345,0.20570330067132078,0.1370825978582249
Thoracic,feature_DCP,670488,self_paced,0.5857466509062255,0.4142533490937746,0.30429587787738704,0.11111111111783702
HeartCleveland,feature_CLD,116740,curriculum,0.6358579375267437,0.3641420624732563,0.1805378919381957,0.12260622085994696
HeartCleveland,feature_CLD,116740,static,0.6350021394950791,0.3649978605049209,0.1844706354861102,0.1563047406774626
Thoracic,feature_DCP,116740,curriculum,0.518715524034673,0.481284475965327,0.31007505775729843,0.1111111278017171
HeartCleveland,feature_CLD,116740,self_paced,0.6084724005134788,0.3915275994865212,0.16949986888143156,0.10527963196042682
Thoracic,feature_DCP,116740,static,0.5256599684791174,0.47434003152088267,0.32138063089488117,0.11113324578849504
HeartCleveland,feature_CLD,26226,curriculum,0.6628155755241764,0.3371844244758237,0.16443909206903315,0.11181514039868222
HeartCleveland,feature_CLD,26226,static,0.6431322207958922,0.35686777920410784,0.15475043483359505,0.10821495821396727
Thoracic,feature_DCP,116740,self_paced,0.5665878644602049,0.4334121355397951,0.30998196645217896,0.11161520276987386
HeartCleveland,feature_CLD,26226,self_paced,0.6277278562259306,0.37227214377406936,0.1642318565482497,0.10573057447563843
HeartCleveland,feature_MV,670488,curriculum,0.6598202824133504,0.3401797175866495,0.17556900504003975,0.11284799666653654
Thoracic,feature_DCP,26226,curriculum,0.5263002364066194,0.4736997635933806,0.31430205035350617,0.11111111112337049
Hypothyroid,feature_DS,116740,self_paced,0.6323290825672069,0.3676709174327931,0.3425251423174282,0.10526315789479705
HeartCleveland,feature_MV,670488,static,0.6765083440308087,0.32349165596919127,0.14668762717717648,0.10563959050446585
HeartCleveland,feature_MV,670488,self_paced,0.686777920410783,0.31322207958921694,0.15295220244064997,0.10883988476299992
Thoracic,feature_DCP,26226,static,0.537184791174153,0.46281520882584715,0.29303925286418053,0.1111111122187972
HeartCleveland,feature_MV,116740,curriculum,0.623448866067608,0.3765511339323919,0.19008351225068779,0.13202911594365208
HeartCleveland,feature_MV,116740,static,0.6221651690201113,0.37783483097988874,0.16049921123413166,0.10535449830079895
Thoracic,feature_DCP,26226,self_paced,0.5763396375098503,0.4236603624901497,0.3139599687599385,0.11111112780172618
HeartCleveland,feature_MV,116740,self_paced,0.6397090286692342,0.36029097133076593,0.16386018346493827,0.11096890683752413
HeartCleveland,feature_MV,26226,curriculum,0.6563970902866924,0.34360290971330765,0.1404421674153624,0.10533066512079058
HeartCleveland,feature_MV,26226,static,0.6747967479674797,0.32520325203252026,0.1765517769205323,0.13210084550763468
HeartCleveland,feature_MV,26226,self_paced,0.6854942233632864,0.31450577663671375,0.15598547875745103,0.11851035110352957
HeartCleveland,feature_CB,670488,curriculum,0.6961916987590927,0.30380830124090713,0.14084704141537838,0.10602763266551857
HeartCleveland,feature_CB,670488,static,0.6846384253316217,0.3153615746683783,0.1649926670430149,0.16025104377933283
HeartCleveland,feature_CB,670488,self_paced,0.7184424475823705,0.2815575524176295,0.1433927845577112,0.13422272784012768
HeartCleveland,feature_CB,116740,curriculum,0.6486949080017117,0.35130509199828835,0.17048862919623667,0.11298006330003672
